Unnamed: 0,Emotion,Sentence
887,Other,tao cũng sắp bị đuổi ra khỏi nhà roi
326,Fear,"thằng này thấy chế thủ sẵn hộp mặt_nạ rồi thì phải . tim em mong_manh lắm , đừng để em hoạng sợ nhá chị ? ?"
1305,Enjoyment,ngoài kia ! còn có rất nhiều điều tốt_đẹp vẫn còn trên thế giớ này ! hy_vọng những điều tốt_đẹp luôn diễn ra từng giây_phút . .
467,Anger,cho ngay_cốc bia vào mặt . nhố_nhăng
558,Other,thằng này còn nhớ hay đã quên
125,Fear,thằng này cái dume mày thấy tác_hại của tập gym chưa
234,Disgust,mẹ mấy tk chê này chê nọ thử chạy 5 vòng sân bóng_đá đi đã rồi hãy phán người khác .
1847,Enjoyment,cười đau ruột 🤣
576,Other,biết chứ dã từng sài
858,Sadness,"em cũng đi lead này , nhưng đừng gọi em là ninja được không , xin luôn đấy"
383,Fear,má : ) đoạn đeo mặt_nạ kinh_dị vkl : ) )
888,Other,thằng này nét chữ giống_hệt chữ của tao luôn mày
1764,Surprise,thằng này 🤣 🤣 còn có quán như này luôn ah
1098,Sadness,chúng_mày đã bao_giờ bị hất cả cốc nước vào mặt vì mặt không bao_giờ tươi_cười niềm_nở chưa ?
1142,Disgust,"một hình_ảnh hay nhưng một loại âm_thanh rất chối tai , câu_đầu_tiên đã chửi thể và tiếp_theo cũng vậy , rất vô văn_hóa ."
1332,Disgust,đừng trao duyên cho tao khi chưa biết rõ tao : (
519,Anger,"dm tao thấy người_ta không sợ vì rắn mà sợ vì thằng chả la làm hết_hồn , toàn núp lén rồi la lên thằng đéo nào mà không sợ chứ"
374,Other,còn nhiều người chưa có người_yêu lắm : )
608,Fear,mẹ đang buồn ỉa mà trên đường về gặp mớ gờ giảm_tốc kia thì phọt bà ra quần 😨
641,Enjoyment,đkm lại diễn rồi pr cho game aumobile chứ gì tuổi lol qua mắt tao = ) )
1438,Anger,con mèo khốn_nạn dám bóp vếu vợ tao à 😡
1323,Disgust,"đó là do bạn ngu , đéo biết chọn chỗ viết"
788,Other,tao chỉ ngồi nhà và ngắm cảnh tắc đường thôi
1755,Surprise,chủ_tịch giả_vờ cầm cây củi mục múa vỏ và cái kết !
25,Enjoyment,khuôn_mặt đậm chất giải_trí 🙂
752,Other,"hồi nhỏ chỉ khi nào mẹ làm bánh tai yến thì mới dùng tới bếp dầu_hôi này , không là bỏ tủ để_dành"
213,Fear,em đừng đi tập gym em nhé . bth em đã mê trai lắm rồi . em mà đi tập nữa chị không biết em như thế_nào luôn 😢 thằng này
1404,Enjoyment,thằng này bị chì_chiết từ 6h sang đến 23h phia . vẫn sống vui 😊 😉
311,Fear,thằng này coi phim này chắc chết luôn trong rạp
1210,Sadness,nguyễn thị hồng phấn cũng may tao không thấy cặp nao hêtd
1411,Anger,giết chết lũ khốn và cái ô che cho chúng .
90,Other,"mưa rồi , chỗ tao đang mưa"
966,Sadness,tao sẽ chỉ tự an_ủi là đấy chỉ có trong phim_truỵên ngôn tình : )
1709,Surprise,nhanh bất_ngờ đấy
1882,Enjoyment,cảm_ơn các anh tình_nguyện_viên .
1774,Enjoyment,khi nào phường có chế_độ phát chồng khi mang thân đến đăng_kí_kết_hôn tự_nguyện 😊
880,Disgust,dume hẩy kiểu đó làm_sao mấy bà kia ăn dô nữa 🙂
495,Other,chỉ có màn_hình là xấu thui
1451,Disgust,thằng kia cute đáng yêu mà cái con ý nó xấu z trời haha
1179,Sadness,đó là một câu_chuyện buồn 😀
1551,Sadness,tan_tành rồi .
265,Other,dù 22 tuổi nhưng bố giàu là được
930,Enjoyment,gì cũng được ? dễ vãi
944,Other,thằng này quả_lừa con chó ngoài bờ_rào
1745,Anger,muốn nhai luôn cả trái_đất
364,Other,cho hỏi cây cầu này ở đâu vậy . ai biết chỉ dùm tôi cảm_ơn ! 😂
1068,Enjoyment,ngày bé nấu hoài không chín . tức rủ mấy đứa ra đốt cả đống rơm nhà hàng_xóm
553,Anger,bọn công_ty nào vậy mọi người cùng nhau lên xiên cho bọn nó mỗi đứa vài phát
1760,Surprise,đẹp_trai mà bị đá à = ) )
1740,Surprise,wow không thê tin được bô mong tay day thât kinh
1841,Disgust,"thứ kém sang ngồi ăn ngay cạnh tao , có biết tao đang giảm cân không"
434,Enjoyment,mai đến phòng đi tập luôn
835,Other,chắc là không sợ chó ha
1527,Sadness,"tao thì chưa cắt thì đã đéo có sức hút rồi cắt , bùn vãi"
1021,Enjoyment,thằng này tập gym đi mày có người_yêu đấy = )
332,Fear,rất nguy_hiểm nhé nhảy không qua là xác_định dập mặt
1440,Enjoyment,không 1 từ nào để diễn_tả bộ phim này .
495,Enjoyment,tao còn được nghỉ 1 tuần : )
484,Anger,uổng_phí công_sức bao người !
930,Disgust,ở dơ vãi - _ -
1299,Disgust,"các bạn đừng dạy người giàu đặc_biệt ( đàn_ông ) cách khoan_dung và của chồng công vợ . qua bao_nhiêu bài tìm_hiểu . chị vợ rất thâm ! tuy mình là phụ_nữ , nhưng đọc qua nhiều bài mới nể phục anh_vũ . và cảm_thấy sự khinh_bỉ đâu_đó dành cho c thảo , dù c tài_năng đến đâu nhưng c tham thì thâm mọi người sẽ không bao_giờ ủng_hộ c ."
431,Sadness,"buồn cho những ai thờ_ơ , vô_cảm trước một sự_việc như thế ."
1421,Disgust,địt_mẹ hoang_đường !
1889,Sadness,ơ thế hoá_ra tao không bị ngu một_mình ?
1951,Surprise,thật hay đùa ác_vậy . không_thể tin được
311,Disgust,thằng lồn nào chế ra cái này tao nghĩ nó hơi bị thiêu muối đấy nhạt vãi lol ra
692,Disgust,lỗi là do phụ_huynh . nên đừng gây áp_lực cho mấy em trẻ
328,Fear,coi mà cái tay nó rung trái_tim nó đập sợ cái thằng đó té sấp_mặt luôn thì không bình_thường_họa mi còn hót được không : )
780,Sadness,"ôi vãi , mày thật bất_hạnh vì có lũ bạn như_thế"
765,Other,"1 vị đắng của mưu_sinh , 1 vị ngọt của hạnh_phúc gia_đình"
526,Anger,vì đồng_tiền mà chúng_mày giết bao_nhiêu gia_đình . chúng_mày ăn những đồng_tiền đấy mà chúng_mày cũng nuốt trôi được à . bọn khốn_nạn
1007,Sadness,"tao không tiếc mấy ly trà sữa , chỉ thấy tội cho mấy cô lao_công dọn_dẹp mà thôi 😔"
65,Anger,phải con tao tao cho cả lũ chó cụt tay hết !
1254,Enjoyment,cưng quá hà
244,Enjoyment,"năm nay mua cân na về nhà_ăn dần , tối ra đường xem chúng_nó dẫn vợ thằng khác đi chơi . kaka"
1044,Anger,hồi lúc nhà tao nuôi mấy con ngỗng . mỗi lần đi ngang nó là nó đòi dí cắn mà trong khi tao là người cho nó ăn . thứ ngu như bò 😤 😤
345,Fear,thằng này đi bộ ở trường về thì dcm nổi ám_ảnh đúng giờ tao về là dcm nó ra nó dí ngày nào cũng dí chạy cái luôn
401,Enjoyment,đơn_giản nha . . cơm này ngon hơn cơm điện nhiều . không tin thì cứ thử
723,Enjoyment,thằng này hồi đó mua điểm đại_học nè 😂
943,Enjoyment,thú_vị vậy = ) )
306,Other,thằng này sau khi cưới
1898,Disgust,"thằng này em ơi , tính ra nhớ đợt mình đi dạo trên cầu thằng này mấy ông đó vứt xuống sông ít_ra còn có não hơn mấy đứa vụ này"
1402,Disgust,ông thầy cục_súc vãi lol
236,Fear,cả 2 loại người này đều đáng sợ !
1710,Enjoyment,"nói câu sau là nuốt câu trước , y chang nuốt não nó v đó nhỉ kk thật thú_vị"
1947,Surprise,sao đi cắt tóc mà mắt nó từ đen sang xanh luôn vậy ?
1273,Enjoyment,cuối_cùng thằng này cũng thành_công rồi nha thằng này nha
615,Anger,thằng này cản tao không tao chửi thề
952,Sadness,bốc toàn trúng may_mắn lần sau
818,Sadness,sao lại bất_công_thế
977,Disgust,"không ngon thế đâu , không_khéo nó lại ỉa cứt toe_toét vào mặt í : )"
987,Other,khi nào người con_gái ấy xuất_hiện đúng lúc trong cuộc_đời của tôi đây
313,Fear,"thằng này bởi , đéo dám tán ai hay tỏ_tình"
728,Disgust,làm_công thì chấp_nhận . chỉ trách khách không ý_tứ chứ quyền gì cấm nó đem mấy cái này vào . có trách thì trách bản_thân không có khả_năng làm_việc khác ngoài làm nhân_viên vệ_sinh
683,Other,thằng này một thời của chậy em mình nè
1347,Disgust,thấy xấu_hổ thay cho thớt . không hiểu gì về ô_tô hay không được trải nghiệm nhiều thì nên lom dom nghe_ngóng
1476,Enjoyment,"và cứ mỗi lần mày muốn thấy crush cười , mày lại chạy lại cái gương"
1114,Enjoyment,siêu phẩm để đời .
1799,Surprise,vậy cũng được luôn hả ? 😄
968,Sadness,mình thiì chưa năm nào được trọn_vẹn
1837,Enjoyment,tuổi gì so với anh ! : ) haha
531,Other,nếu diễn_viên chính trẻ hơn đẹp hơn đang yêuc hơn thì mình sẽ xem haizz
1939,Surprise,chỉ ăn 1 miếng thịt mà phải đốt chết thêm nhiều sinh_mạng bé_nhỏ nữa hả
1760,Enjoyment,đang đi ỉa tự_nhiên xem phim này cái cười ỉa ra cứt luôn : ) )
1733,Surprise,canh thời_gian đăng đúng vãi !
1911,Anger,"1 cái mồm phải nhét vào não 40 đứa gần như_thiểu_năng cũng đủ chết rồi . nếu tôi là cô ấy , tôi tát cho không trượt phát nào"
385,Disgust,chuẩn khi người_ta gặp nạn không lo cứu đứng lấy dt ra quay rùi đăng kẻ đó mới là người cần lên_án
234,Fear,"ôi vãi , dume nhìn thôi tao đã sợ rồi . từ nhện nhỏ đến nhện to không con nào là tao không sợ : ( ("
794,Disgust,soi mà không đủ tiền mua thì soi làm gì
1180,Disgust,"em rất duyên , và có khiếu hài_hước , nhìn mặt em thôi là chị đã muốn cười , ba mẹ chửi mà vẫn vui_tươi như_vậy thì đáng khích_lệ mà , sao nhiều người bình_luận nặng_lời thế không biết , chỉ là vui thôi mà"
976,Disgust,đm chưa thấy thằng nào ngu như thằng này : ) bị ngáo cần : ) )
1245,Sadness,còn quá nhiều mảnh đời bất_hạnh ☹ ️
1844,Anger,chắc tao đấm chết mẹ nó quá 😠 😠
1842,Surprise,chủ_tịch giả_vờ nấu kiểu này và cái kết cháy trụi làng
426,Anger,nhà nào nuôi nó mà ác_thế
618,Other,may mà bà_già bảo năm hạn đừng đi chứ không hạn thật
124,Other,thái_bình nắng to rồi
548,Anger,eo hiểu người_ta đỗ lòng_đường vỉa_hè thì rộng . chỉ lên nhắc người_ta đỗ lùi xuống không ngã 3 thôi chứ đường của các bà đâu . có thế cũng đưa lên . không ai bênh cái này đâu . ích_kỉ nó vừa thôi
405,Sadness,"nhìn cảnh này mình nhớ lại cảnh ông ngoại mình đứng ngay quan_tài bà ngoại khóc nức_nở . bà đi rồi để ông ở lại một_mình , đau_lòng quá"
354,Other,ngáo như con cáo rồi ?
495,Sadness,ăn vải nóng lở hết miệng ra đây này
995,Disgust,quá sàm
1473,Enjoyment,tạm_biệt ông cám_ơn tất_cả những gì ông đã làm cho vn
707,Disgust,thằng này tôi có 1 thằng bạn lúc_nào cũng chỉ lo dìm hàng chiều cao của tôi thôi .
1674,Surprise,ở free được lun hả 😮
586,Anger,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?"
1388,Sadness,thằng này tiếc cái gì đấy bố nó
1775,Surprise,anh quay_phim giọng hơi cute nhỉ 😂
1158,Enjoyment,mẹ thằng này nói tiếng việt tốt thật lại còn nói được cả giọng phú yên nữa chứ
1480,Sadness,"khoảnh_khắc anh quay mặt đi , con tim em tan_nát vãi ra"
93,Fear,"ngày_xưa nhà nuôi mấy con điên này cái giọng thì đã khó nghe thì_chớ suốt ngày ngoạc ra , hễ về đến nhà là thấy giọng bọn n đầu_tiên . xong cho ăn , rõ_ràng là cho n ăn đàng_hoàng mà đến n + 1 lần bị n mổ với đuổi bợt mạng . chốt là tao ghét cái bọn nì dã_man . ám_ảnh cả 1 tuổi_thơ : ( ( cái thứ yêu nghiệt ."
555,Sadness,lại mất tiền ngu
820,Sadness,nhớ lúc trước tao cũng có_học quyền và múa tứ_linh đao bay thẳng vào trán . : )
1613,Enjoyment,nhìn thương quá . lao_động nghiêm_túc
1413,Enjoyment,"thằng này đây là thằng con_trai vừa đẹp còn có não , mong thằng này học_hỏi ! xin cảm_ơn"
1744,Surprise,quả váy hồng truất vãi_chưởng
1681,Surprise,ồ ra thế . tớ sẽ lưu_ý : ) ) mong sẽ có cơ_hội sờ nó . nhìn như cục bông í uwu
1613,Surprise,thằng này lật kèo luôn à ? ?
90,Enjoyment,đầu mùa chua chua ăn ngon vãi_chưởng . thích vải lắm luôn . trong khi nhà toàn nhãn .
1661,Enjoyment,thằng này em đã tìm ra giải_pháp thiết_kế rồi nhé : )
825,Sadness,"không phù_hợp thổ_nhưỡng , khí_hậu . vậy_mà vẫn tung_hô , dải ngân để làm khổ dân . quả bóng trách_nhiệm chẳng thuộc về ai cả . 😢 😢"
1612,Enjoyment,dịch_vụ tận_tâm . đáng yêu quá ! : x
1305,Disgust,"tí tuổi đã hói , chắc kiếp trước ăn ở không ra gì đây"
137,Fear,trông rợn vãi : ) )
1817,Enjoyment,nhìn quả mặt nó làm tao thoả_mãn vãi
1533,Anger,coi mà lộn_ruột .
896,Disgust,không chăm được thì đừng nuôi nhìn tội quá ? ?
134,Disgust,bài lồn đó nghe hãm vãi đéo hiểu sao lại thích
1546,Anger,trốn cũng đéo tha
709,Sadness,"thằng này : ) tuy anh hay bắt_nạt , giấu đồ và ăn bòn đồ ăn của em nhưng nếu thiếu anh thì công_việc sẽ trở_nên căng_thẳng phết đó 😭"
1855,Surprise,bắn không trượt phát nào luôn à
155,Fear,tao sợ ma nên không dám coi lun
76,Disgust,đúng là không có_nhân_tính
96,Other,bài hát đầu_tiên của phim là gì nhỉ quên mất rồi . bạn nào thông não cho mình phát
869,Other,ủa xưng mày tao thì có vấn_đề gì nhễ
347,Other,bà chủ_tịch giả mang thai và cái kết
411,Anger,thế không tính vậy thì muốn cái bệnh_viện thành mẹ cái bãi giữ xe à : ) )
1018,Other,quan_trọng vẫn là cái phải đẹp_trai . rồi mới sau đó nữa . lạ gì các bà
1646,Surprise,em cũng thắc_mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa
593,Anger,cho chết
164,Fear,ám_ảnh đến bây_giờ 24 tuổi vẫn sợ ngỗng : )
807,Sadness,trước khi lấy vợ boss có một thân_hình hoàn_mĩ thế này đây
519,Anger,"dm tao thấy người_ta không sợ vì rắn mà sợ vì thằng chả la làm hết_hồn , toàn núp lén rồi la lên thằng đéo nào mà không sợ chứ"
1470,Sadness,"ngày em đến anh mất_ngủ suốt mấy đêm vì vui_sướng , ngày em nói dừng lại nước_mắt anh rơi trên đường chạy về nhà"
758,Disgust,dhs nhìn thằng đầu_tiên trông ớn vãi : | chị_em bg thích style lạ ghê_ta : | bá khí ?
1518,Anger,dume mấy con nhãi danh . 😒
586,Other,tuổi_thơ không có gì đặc_biệt cho đến khi năm lớp 12 . nhớ cả cuộc_đời cậu bạn ngồi cạnh
374,Fear,thấy hơi sợ sợ rồi đấy : (
706,Sadness,thất_tình đi nghe nhạc chúng_nó còn ngồi trước mặt ôm nhau . hận
402,Other,ngày nào cũng vậy . có bỏ lỡ ngày nào đâu mà 🤣 🤣
473,Sadness,mới đi nhổ răng số 8 và chụp 😞
343,Fear,thời xưa yêu nhau đến chết vẫn yêu . thời nay yêu không biết chết lúc_nào 🤣 cuộc_sống nay đáng sợ lắm 🤪
1176,Sadness,"em sẽ mãi không biết có lúc tôi gọi chỉ để nghe câu "" ai vậy ? """
583,Other,không nên tin bất_cứ 1 người nào cả
1018,Other,"thằng này xuống_cấp những vật_liệu dễ bị cháy , chắc có_thể do chập điện hoặc nguyên_nhân gì đó khiến ngọn lửa bắt lên nhanh cộng với gió lớn ."
1650,Surprise,2 thằng chúng_mày lại không làm gì được ư ?
668,Other,tạm_biệt sếp và mong sớm có ngày sếp quay lại .
1312,Sadness,haiz đó là 1 câu_chuyện khá bùn
